,id
4289,6145601810
4290,1235700042
4291,7781600025
4292,7116500705
4293,2320069206
4294,1794501390
4295,2122059160
4296,2421069039
4297,5452800495
4298,4024100961
4299,7857001560
4300,9540100025
4301,2473410740
4302,2770604365
4303,173000025
4304,7853340490
4305,239000115
4306,9528101032
4307,5416100110
4308,4331000265
4309,5249803885
4310,7853301390
4311,1376800025
4312,7639900025
4313,2822059262
4314,8113100850
4315,565300110
4316,1887000100
4317,8731990090
4318,3432500705
4319,1015500300
4320,3972300100
4321,3876300600
4322,2111010940
4323,2771102158
4324,1498304065
4325,6150200375
4326,3343901340
4327,4037800015
4328,1626079066
4329,6200017
4330,5249805090
4331,4217401055
4332,7738500475
4333,2767603250
4334,2620069113
4335,3760500336
4336,5101404563
4337,9407000600
4338,9353300600
4339,9353300600
4340,993000090
4341,1796361140
4342,1112000031
4343,2822049160
4344,3856904560
4345,2492200956
4346,2770604079
4347,2719100042
4348,7899800864
4349,9485750110
4350,2024059058
4351,7977201865
4352,4232900940
4353,3364900375
4354,4151800375
4355,2610100015
4356,8682230590
4357,3876100940
4358,1221079058
4359,2770605550
4360,4468400214
4361,2767705010
4362,5422560930
4363,824059211
4364,6825100015
4365,4166600115
4366,3574801500
4367,9477001140
4368,3384300100
4369,6123600100
4370,1311300100
4371,3812400854
4372,1326069188
4373,3131201865
4374,321059059
4375,223039330
4376,7857000900
4377,8109800110
4378,5422560900
4379,3332000195
4380,2423029245
4381,8651600110
4382,7902200015
4383,3523089019
4384,8827900015
4385,9237800100
4386,2724089019
4387,5416501030
4388,7211402305
4389,1221059176
4390,7549802600
4391,4112100165
4392,7518506595
4393,2767602490
4394,3821000100
4395,524069019
4396,1492800296
4397,7855900110
4398,7853290090
4399,2123049175
4400,2025049064
4401,6046401105
4402,3505100756
4403,5468730110
4404,5154200015
4405,9285800590
4406,4083304190
4407,2470100110
4408,7574910490
4409,868001030
4410,8108600464
4411,3295610490
4412,5013500110
4413,3223069019
4414,2725069085
4415,6821600265
4416,1471701780
4417,9835800750
4418,8835900015
4419,806800110
4420,826069002
4421,2222059064
4422,7781600100
4423,4047200265
4424,2125059013
4425,2011400583
4426,3526039160
4427,8718500495
4428,3815500165
4429,5104450690
4430,7202260300
4431,1423600300
4432,1796100015
4433,3874900090
4434,4232902615
4435,3585900495
4436,3790700110
4437,3626079040
4438,2461900375
4439,8651611690
4440,8682301050
4441,1858600042
4442,2767604252
4443,1954700615
4444,6844702690
4445,2695600195
4446,426059055
4447,1769600147
4448,9268200300
4449,3052700855
4450,9828702262
4451,1568100386
4452,4385700735
4453,3425059206
4454,6848200018
4455,3023049256
4456,4019301500
4457,402000115
4458,9206950110
4459,8106300820
4460,8082400011
4461,7137960110
4462,546000820
4463,3330500705
4464,1454600266
4465,3335000025
4466,1454100056
4467,5035300090
4468,7504050090
4469,408100110
4470,5701700011
4471,3629970930
4472,7017200110
4473,4054500590
4474,2126059048
4475,984200590
4476,9353300090
4477,7600057
4478,2919701944
4479,7202341110
4480,1122069019
4481,1565950090
4482,1724069059
4483,4137000110
4484,7849200945
4485,2397101270
4486,2726059100
4487,7202331500
4488,439000090
4489,7788000100
4490,8658300315
4491,1723049567
4492,621069039
4493,6806300750
4494,1898900100
4495,2767603931
4496,6072400820
4497,1922059396
4498,8818900300
4499,9264910900
4500,3223039013
4501,5561300750
4502,9407111220
4503,1332200110
4504,2207200820
4505,3362400615
4506,3013300017
4507,1982200015
4508,7140700300
4509,9363600457
4510,1245001220
4511,723049333
4512,7853301220
4513,8665900336
4514,1591000015
4515,7972601270
4516,1221039156
4517,993001332
4518,7748000025
4519,7871500485
4520,1370802540
4521,1839500115
4522,4389201064
4523,1545805820
4524,273800100
4525,7663700654
4526,3751606513
4527,399000025
4528,7130300785
4529,3818700123
4530,7891600245
4531,5556300076
4532,3421069118
4533,7280300042
4534,9368700031
4535,3223069118
4536,2522029039
4537,7977200590
4538,3124089086
4539,1568100215
4540,5364200649
4541,2771601730
4542,7201800300
4543,7224500300
4544,3876312350
4545,853000261
4546,7165700110
4547,5708500208
4548,5014000215
4549,2126079014
4550,5595900090
4551,1445500100
4552,4270600025
4553,3546000490
4554,423049067
4555,9272201250
4556,3226049184
4557,5381000082
4558,475000750
4559,1900000195
4560,5162100820
4561,6113400047
4562,7460000015
4563,7202340820
4564,5393601690
4565,7686203275
4566,2490200165
4567,597000195
4568,5119010090
4569,1873100490
4570,3336001911
4571,1922059445
4572,7203600750
4573,6021503740
4574,3324069058
4575,7345310100
4576,6398000011
4577,5460600110
4578,9478500590
4579,8645501091
4580,8099800590
4581,339600090
4582,3522029031
4583,725079058
4584,104530110
4585,6852700246
4586,2124700015
4587,8665900291
4588,8965500820
4589,1024000100
4590,6132600165
4591,4040800090
4592,3432500215
4593,3630030110
4594,9297300740
4595,3592500866
4596,5019500215
4597,3290800215
4598,7853230590
4599,1221000490
4600,5210200077
4601,3275880100
4602,2767704345
4603,1432701380
4604,1564000740
4605,8141300300
4606,1388600110
4607,3523029059
4608,1061500110
4609,7555210100
4610,9407150100
4611,6414100721
4612,4307340490
4613,4022900569
4614,2114700115
4615,2320069364
4616,4331400090
4617,3886902870
4618,9136102680
4619,2581900165
4620,3793501050
4621,619000100
4622,4178700100
4623,3225059223
4624,3885805325
4625,4151800195
4626,1137300690
4627,203600590
4628,7745500015
4629,1370802600
4630,5452800645
4631,1324049015
4632,7645900165
4633,6798100652
4634,1023079147
4635,7972601250
4636,421000215
4637,4054520100
4638,3579700015
4639,9310300215
4640,3905081800
4641,7236100025
4642,2023049206
4643,3223059015
4644,1726069064
4645,1423089162
4646,8024201503
4647,859000110
4648,2322059039
4649,2023049245
4650,114100745
4651,2391601380
4652,2313900740
4653,9521101015
4654,1036400110
4655,2572400100
4656,6821600300
4657,9547205225
4658,3876312490
4659,1591600044
4660,7201800090
4661,4221270100
4662,2473410690
4663,7300410110
4664,7224500090
4665,7852000110
4666,4302200590
4667,8635750090
4668,1133000100
4669,7631800025
4670,2998800110
4671,2432000110
4672,824059140
4673,4229400015
4674,7805450110
4675,9839301055
4676,9471201110
4677,1189000645
4678,6788201015
4679,425069147
4680,9268200600
4681,9201000100
4682,4140930110
4683,7226000110
4684,4358700100
4685,2228900195
4686,3905100740
4687,3295900490
4688,7379700051
4689,7348200195
4690,4047200300
4691,4242900215
4692,7851980100
4693,9126101645
4694,2695600375
4695,6648150090
4696,1189000245
4697,1169000057
4698,4013800131
4699,1787270090
4700,4037200735
4701,4083302370
4702,4319200820
4703,7663700551
4704,6821102350
4705,723069089
4706,8165500110
4707,8081900195
4708,2878601425
4709,5104512070
4710,3885802970
4711,3021049140
4712,5249801720
4713,2025049006
4714,7575700015
4715,2724049146
4716,8074200100
4717,1517900100
4718,2391602250
4719,7635801311
4720,3362401295
4721,3303230110
4722,1522600100
4723,6646200090
4724,2522059112
4725,3205100110
4726,6414100025
4727,3529000930
4728,4141400100
4729,9562200090
4730,7399800110
4731,6917700356
4732,4040800600
4733,3629920300
4734,8944290090
4735,8091410930
4736,3313600266
4737,9508850100
4738,3330501545
4739,31000165
4740,4123810090
4741,1180500100
4742,7549801140
4743,7254000100
4744,644200090
4745,5101407305
4746,6817801030
4747,7454001280
4748,8651440740
4749,1954430190
4750,4292300010
4751,8929000290
4752,1250201680
4753,868001705
4754,1370801585
4755,7501000130
4756,4178300130
4757,7550801206
4758,9201300050
4759,3816300095
4760,7399301100
4761,4151800470
4762,7811000020
4763,5166700050
4764,4045500130
4765,2927600675
4766,7686202580
4767,5690500095
4768,3876540630
4769,8929000170
4770,2621400080
4771,8154100020
4772,8097000190
4773,2624089181
4774,8718500275
4775,3575305495
4776,411100020
4777,9113200020
4778,2011400019
4779,3912000020
4780,8078370010
4781,5104650020
4782,7417700664
4783,2770604920
4784,1930300190
4785,3024079069
4786,723069049
4787,2210500019
4788,3856901435
4789,3948900050
4790,5412400170
4791,2856102280
4792,3288100290
4793,5145000190
4794,6679000170
4795,9536601045
4796,8731981410
4797,3574801350
4798,1922069099
4799,871001735
4800,2022059308
4801,2525300480
4802,7979900440
4803,2558660290
4804,8650300190
4805,8643000225
4806,1105000233
4807,9831200500
4808,945000250
4809,4101410050
4810,1571100130
4811,7932000078
4812,2592400170
4813,2517010630
4814,6926700225
4815,8820902905
4816,5104510190
4817,9839301060
4818,2425700005
4819,9276201190
4820,8644210050
4821,2741100280
4822,2891000680
4823,7366100080
4824,3211270170
4825,3330500920
4826,5437820080
4827,8097000380
4828,2591010290
4829,1324300380
4830,3226049478
4831,7941500170
4832,7522500005
4833,1545801630
4834,5151600480
4835,2731600080
4836,2804600010
4837,8899210680
4838,6649300190
4839,1312200080
4840,1721801025
4841,7942200050
4842,9528100963
4843,9297301495
4844,192300020
4845,9477100170
4846,6705120280
4847,7203220050
4848,6858700225
4849,8712100605
4850,5702380500
4851,6181430280
4852,7138000170
4853,6669010290
4854,5706200280
4855,1338300170
4856,8562800250
4857,109210280
4858,3216900080
4859,629500170
4860,5272200005
4861,7205000080
4862,1117200170
4863,5561300480
4864,3293400010
4865,3421059049
4866,524069049
4867,1524079093
4868,1524079093
4869,3832710680
4870,686200840
4871,8682310460
4872,446000190
4873,8805900430
4874,3629921060
4875,8856890020
4876,2115510470
4877,1545803890
4878,3322049126
4879,6669020500
4880,3832710840
4881,7212651950
4882,1331900020
4883,7140200380
4884,7972601235
4885,2848700585
4886,6132600380
4887,2424059127
4888,2591830130
4889,1771100130
4890,8856700190
4891,7852040080
4892,5648600190
4893,4154300275
4894,5438000280
4895,9201000480
4896,1604600660
4897,522069022
4898,4331400190
4899,9407150130
4900,2212900470
4901,6600220080
4902,9558050020
4903,8691300420
4904,5450300010
4905,339600460
4906,9264910920
4907,121029034
4908,2123049420
4909,7950302890
4910,6117500430
4911,1972200660
4912,3629830050
4913,9257900010
4914,6072000440
4915,6844702630
4916,3630090050
4917,9809000020
4918,9809000020
4919,5021900050
4920,1003600080
4921,7701960130
4922,2395710020
4923,7203230010
4924,9830200380
4925,9407111100
4926,9572000080
4927,3629870420
4928,2459970020
4929,5547700190
4930,421000285
4931,3277801640
4932,1250203070
4933,8077200470
4934,302000545
4935,9542801990
4936,3343901403
4937,1121059030
4938,9290850950
4939,1136100006
4940,7923300285
4941,1823059028
4942,8864000440
4943,9512500680
4944,3421069120
4945,4376700430
4946,8562890430
4947,452002005
4948,7228500094
4949,8078700020
4950,5035300255
4951,9528104985
4952,7237590010
4953,3158500250
4954,868001402
4955,5606000233
4956,5214500660
4957,3578110020
4958,3578401330
4959,7525000080
4960,4273000095
4961,4014400190
4962,8678500020
4963,6918700130
4964,2473350470
4965,9274200314
4966,2938100010
4967,8564950250
4968,3438502715
4969,280610020
4970,2487200938
4971,1775500362
4972,2483200010
4973,4365700130
4974,9136101271
4975,1370804295
4976,422049178
4977,9161100795
4978,5561300380
4979,1443550020
4980,9547201155
4981,3625059120
4982,644000185
4983,5710500010
4984,2482410130
4985,6071900130
4986,6817800630
4987,6204400130
4988,9274203190
4989,293610020
4990,3583400130
4991,7230400430
4992,7140600190
4993,6817801410
4994,6430500010
4995,3023049215
4996,3625710080
4997,3390600010
4998,9238480020
4999,1036000080
5000,1561930020
5001,3876100080
5002,7454000605
5003,1870400635
5004,8820900299
5005,8132700185
5006,6413600275
5007,2888000020
5008,3298700426
5009,3362401815
5010,5469500020
5011,6430000280
5012,1140000190
5013,8021700715
5014,5151600170
5015,8129700255
5016,9285800345
5017,5706200170
5018,5536500020
5019,98000950
5020,3362401611
5021,6205500280
5022,7199330010
5023,1332200130
5024,3244500078
5025,3342102880
5026,2557000630
5027,1117200190
5028,8122100130
5029,9558040050
5030,5702380630
5031,3300790670
5032,2558660190
5033,4388000460
5034,3224800010
5035,1672000020
5036,2767701416
5037,7821200307
5038,4219400290
5039,6072650290
5040,5647900670
5041,1965200010
5042,319500080
5043,9526500080
5044,7856410430
5045,8128700005
5046,3444910020
5047,2025700130
5048,224069134
5049,4217400305
5050,3288301410
5051,9264950660
5052,6744700285
5053,7750500275
5054,1125069153
5055,1425059178
5056,6671900130
5057,3172600151
5058,7237550020
5059,1934800078
5060,4385700660
5061,923000414
5062,2624049167
5063,8929000380
5064,4221250010
5065,8861500080
5066,1592000780
5067,2484200080
5068,2322059136
5069,2591820080
5070,5729000080
5071,5100402764
5072,5454000010
5073,5412300130
5074,6873000190
5075,9485300190
5076,326069132
5077,3832061060
5078,6918730130
5079,7952800010
5080,3834500417
5081,5071700020
5082,3826000470
5083,921059132
5084,1926059027
5085,1328320440
5086,1972202005
5087,2592201350
5088,6430500293
5089,6450300840
5090,1189000225
5091,7804700020
5092,9542300430
5093,1775930440
5094,1725059182
5095,3992700130
5096,824069193
5097,3904910480
5098,2877102651
5099,9289100170
5100,3797000680
5101,3378900020
5102,4180300050
5103,7852010670
5104,8562890280
5105,3991400080
5106,8651510020
5107,3924500130
5108,2533300130
5109,510002995
5110,3825500080
5111,8682231190
5112,9412400185
5113,7893804790
5114,3630070010
5115,723049132
5116,1432600415
5117,3306200010
5118,425069102
5119,1683600130
5120,3741600020
5121,5412101150
5122,509000020
5123,1311500020
5124,662350050
5125,3327020290
5126,1086100130
5127,2111011060
5128,7852090280
5129,2873000780
5130,3530470190
5131,5014600440
5132,5049800005
5133,7443001470
5134,2771604640
5135,7140200280
5136,3793500780
5137,5525400420
5138,7986400305
5139,3619600143
5140,7787890050
5141,2780700050
5142,5595900280
5143,7203220130
5144,9406540130
5145,9526600250
5146,9542900190
5147,3840700653
5148,6084200080
5149,3705900130
5150,3333002385
5151,3904910050
5152,5556900080
5153,4443800415
5154,3791400250
5155,9551201585
5156,7856620050
5157,9320200050
5158,1954420380
5159,740500010
5160,6673050020
5161,1853081060
5162,6308000020
5163,1720800305
5164,1682000280
5165,3814800280
5166,3352402195
5167,9320600170
5168,5205000250
5169,9264920250
5170,2473101190
5171,5437820020
5172,4067600275
5173,6447300345
5174,3905100280
5175,9285800275
5176,1891100130
5177,1592000250
5178,2328800130
5179,6067910130
5180,3333002790
5181,9478400080
5182,3450300020
5183,2663000050
5184,3145600250
5185,6206100130
5186,8944320420
5187,224069145
5188,3363900280
5189,7504110050
5190,624100950
5191,9416400020
5192,3578400950
5193,4100000050
5194,3475000080
5195,7871500345
5196,8857600680
5197,2817100430
5198,7649400170
5199,4048400185
5200,3303960250
5201,2785000480
5202,2926049400
5203,5452302195
5204,3528900980
5205,3886901795
5206,1868900675
5207,4031000290
5208,9264960480
5209,3303980680
5210,1775930010
5211,3329520170
5212,9321010130
5213,7696600020
5214,2690600005
5215,923049323
5216,6705870080
5217,3797710010
5218,98030630
5219,8106300840
5220,1074100020
5221,418000010
5222,1782000130
5223,2124079093
5224,9828702890
5225,3797001815
5226,6979900080
5227,7319900345
5228,4346300010
5229,2432000130
5230,9165100130
5231,844000425
5232,6076500364
5233,9238430430
5234,2854800095
5235,31200020
5236,5364200381
5237,1515910290
5238,3459000020
5239,3303000130
5240,3303000130
5241,3235100080
5242,7284900460
5243,6332940020
5244,8802400415
5245,4131500190
5246,7524400250
5247,7524400250
5248,4441300440
5249,1898200080
5250,1245003375
5251,3574300250
5252,5071400104
5253,9287801150
5254,8651431100
5255,236500010
5256,1441800250
5257,8929000050
5258,98030660
5259,3905100380
5260,1140000050
5261,5561000010
5262,8856920250
5263,5100402668
5264,2426049180
5265,205000010
5266,7504060020
5267,4204400098
5268,4204400098
5269,2131200766
5270,7760400480
5271,1863900225
5272,1787600224
5273,323089134
5274,7663700759
5275,3856904970
5276,1126059007
5277,2473002850
5278,1112700130
5279,121059007
5280,2896600020
5281,9264900660
5282,7754900280
5283,9282801950
5284,3123039063
5285,2770606915
5286,5379804690
5287,6855700080
5288,3856900507
5289,3501600185
5290,1068000235
5291,7519000585
5292,1562200380
5293,7523700305
5294,8807810050
5295,3699100130
5296,2215901650
5297,1099900020
5298,5128000010
5299,3303980660
5300,1155640050
5301,8087800020
5302,3293200190
5303,1862000010
5304,5711200170
5305,8690800130
5306,2768100545
5307,2596400050
5308,2641400290
5309,3210600010
5310,8691370290
5311,1790000080
5312,7116000425
5313,8143100500
5314,3735900545
5315,1443500305
5316,3649100103
5317,6746700605
5318,7999950020
5319,9211500010
5320,1324300290
5321,8691310380
5322,4037400430
5323,254000545
5324,7214780020
5325,114100314
5326,3629930170
5327,2946002140
5328,1432400525
5329,7011201470
5330,7697800170
5331,8682291630
5332,1775800420
5333,2215901310
5334,1440500020
5335,6632900574
5336,6632900574
5337,7933510080
5338,1926069063
5339,973600020
5340,9558010190
5341,267010020
5342,8097000170
5343,9136100420
5344,8929000280
5345,7883603190
5346,203600470
5347,8643200020
5348,322069153
5349,2473450430
5350,7574910780
5351,3629980780
5352,3332000091
5353,3395041236
5354,2310030500
5355,8665050080
5356,4037000840
5357,2856101845
5358,8078550250
5359,1837000010
5360,8691390280
5361,2372800050
5362,6600250050
5363,7215900020
5364,6450304600
5365,2541100050
5366,1853200080
5367,3058600050
5368,3148750050
5369,8651400680
5370,4359100050
5371,5379806185
5372,1737300130
5373,2781200010
5374,269000221
5375,6421100502
5376,4136900190
5377,8731980680
5378,2095800250
5379,3629920630
5380,6817800840
5381,7520000440
5382,587550470
5383,6851700381
5384,4077800029
5385,7202350480
5386,1021079099
5387,6075000050
5388,5467910020
5389,322069109
5390,8658300480
5391,9187200285
5392,3670500605
5393,2141330050
5394,3820350020
5395,3291800780
5396,2423069120
5397,6918100170
5398,7169200221
5399,3579000440
5400,8860500130
5401,1441800010
5402,7129300595
5403,4322300010
5404,7229800066
5405,3625059071
5406,9517200480
5407,240000269
5408,9835800840
5409,8058500005
5410,2568200170
5411,9545250010
5412,4140090420
5413,3334000050
5414,5101404144
5415,7338001190
5416,1865810290
5417,2785000290
5418,7955040080
5419,5480900010
5420,6362900080
5421,4078300050
5422,3528000545
5423,710300010
5424,3764800630
5425,6383000825
5426,9465900500
5427,2568200290
5428,3885808005
5429,3723800086
5430,6840701150
5431,7301300050
5432,6381500635
5433,3980300020
5434,1923000050
5435,7215720250
5436,3123049230
5437,8163000020
5438,7893808220
5439,538000440
5440,7883603390
5441,7645900235
5442,9232900050
5443,7305300500
5444,6065300840
5445,7227500020
5446,7237501190
5447,422000010
5448,826069127
5449,9413600420
5450,9151600541
5451,3423059153
5452,3630120190
5453,2787320430
5454,1672000170
5455,2050000020
5456,3221079069
5457,7501000080
5458,3500100078
5459,9493200010
5460,3905081350
5461,6061000010
5462,7635801350
5463,7806210380
5464,7577700440
5465,3876810190
5466,1224059049
5467,3348401319
5468,5589300585
5469,3293700221
5470,2013300050
5471,408100050
5472,4178300080
5473,2310040020
5474,8698100170
5475,1330910280
5476,9413600670
5477,3825500020
5478,2500600289
5479,4385701440
5480,8645501330
5481,2323069073
5482,2475200080
5483,9533600185
5484,4139440460
5485,1443500725
5486,984000780
5487,7575610170
5488,2025800080
5489,1425059180
5490,1310440280
5491,2264500425
5492,1721800470
5493,2589300170
5494,2338800161
5495,855700170
5496,1431700250
5497,7942601410
5498,4151800420
5499,5700003280
5500,1105000780
5501,4046400440
5502,1089700010
5503,2600040130
5504,8121100715
5505,1771000440
5506,7875200005
5507,1822069109
5508,9283800050
5509,238000244
5510,7972600430
5511,6204200470
5512,123039420
5513,1525059215
5514,1787600094
5515,2877101100
5516,9406550050
5517,826069016
5518,8732030080
5519,2231000020
5520,9407000840
5521,1775800290
5522,3821200050
5523,3224510080
5524,3626039415
5525,9262800294
5526,127100005
5527,3905040170
5528,148000680
5529,458000235
5530,1445200050
5531,7950300005
5532,2726049169
5533,8944550050
5534,623049341
5535,7922900380
5536,2248000080
5537,9406540050
5538,5416100190
5539,7215720680
5540,4307330280
5541,1562000050
5542,4307320280
5543,569000050
5544,5700000595
5545,8029200190
5546,2896000680
5547,9328500680
5548,3295730050
5549,3629970130
5550,3574801310
5551,4083802195
5552,9238500480
5553,9264910280
5554,3630120380
5555,424069088
5556,2954400020
5557,2154550020
5558,5420800010
5559,2459950010
5560,4019301300
5561,3179100480
5562,7942601155
5563,2493200235
5564,6338000014
5565,1735800050
5566,2783100050
5567,1604600095
5568,3080000005
5569,2268000470
5570,807800190
5571,1274500170
5572,8857600780
5573,5145000130
5574,3288200470
5575,1771000950
5576,3818400050
5577,537000130
5578,5127000420
5579,8656300380
5580,6632300161
5581,622100130
5582,4028900048
5583,411100005
5584,6447300225
5585,5739600427
5586,5412310080
5587,2726049071
5588,2726049071
5589,3764650050
5590,3905030480
5591,2345700500
5592,8650300130
5593,2923049372
5594,5437200080
5595,9808100185
5596,4337000285
5597,2891000010
5598,7224000545
5599,3243100080
5600,3925000020
5601,546000020
5602,8651611060
5603,3024079063
5604,3039000050
5605,1839900080
5606,4024101434
5607,2824069142
5608,2618300080
5609,7785000010
5610,4307330050
5611,2867100005
5612,3880900010
5613,5255710010
5614,3213200314
5615,9834200950
5616,3806000005
5617,6204400170
5618,2491200675
5619,98020480
5620,8068000585
5621,4345000170
5622,3101500010
5623,3291800660
5624,3541600235
5625,2923039217
5626,7852010290
5627,7695450010
5628,3424069145
5629,3578400500
5630,4365200895
5631,4027700321
5632,7923600250
5633,8122100290
5634,7224000980
5635,9521100280
5636,7875400050
5637,6204420290
5638,1041440050
5639,1626069178
5640,3342101937
5641,9178601630
5642,5273200080
5643,7701930010
5644,6820100010
5645,3066400130
5646,339600010
5647,3391900130
5648,7283900010
5649,1113000430
5650,5101405276
5651,7796100050
5652,2207200675
5653,3622910190
5654,9346930250
5655,3886000010
5656,6326000130
5657,686900010
5658,1310000130
5659,139000185
5660,4039000050
5661,9253900417
5662,4128500380
5663,8159300050
5664,1338600185
5665,7625703900
5666,2767700022
5667,3914000095
5668,7334501410
5669,2597710050
5670,7933250050
5671,2600140500
5672,3876810170
5673,3740000010
5674,6895300050
5675,6645900010
5676,9413600380
5677,2115720500
5678,2202500255
5679,2207100255
5680,8035350010
5681,1555300010
5682,6135300010
5683,1321730470
5684,4083306345
5685,1453602360
5686,2025600280
5687,1423800380
5688,2113701100
5689,3578401060
5690,3578401060
5691,7691800020
5692,8682230950
5693,7202360010
5694,2125049120
5695,5540000010
5696,1552800010
5697,1118002000
5698,8564600080
5699,1446800660
5700,2624079022
5701,5051800130
5702,7940700190
5703,5422810010
5704,3529200190
5705,8944320280
5706,3222069153
5707,7211300050
5708,1545806980
5709,9297300255
5710,4139400280
5711,9201300020
5712,8663280080
5713,98000980
5714,1796100010
5715,2781280290
5716,1448800010
5717,1526079026
5718,1788800630
5719,1788800630
5720,8864000250
5721,7972600670
5722,4077800094
5723,9834200440
5724,1245002125
5725,5634500170
5726,1954400500
5727,9528102771
5728,2895600095
5729,2921079027
5730,524059323
5731,824069173
5732,2678100005
5733,2025700080
5734,6613000585
5735,2597000006
5736,1923300170
5737,1224049005
5738,4123840050
5739,1937300280
5740,9183703376
5741,9542801310
5742,2771104830
5743,7967650010
5744,6744701310
5745,3131201310
5746,3630180500
5747,7624700050
5748,3274800460
5749,1939000010
5750,4139490190
5751,6381500170
5752,6381500170
5753,1954420170
5754,1954420170
5755,623059016
5756,6181400470
5757,3904920980
5758,7215730430
5759,475000190
5760,2877100235
5761,7893202340
5762,9238430190
5763,1939120050
5764,9197800010
5765,5248800250
5766,4457300630
5767,2228900161
5768,6817850050
5769,1775800280
5770,263000050
5771,1870400470
5772,7839300185
5773,2426039130
5774,2938200170
5775,1954440050
5776,2224079001
5777,200520080
5778,2195900010
5779,5707500050
5780,8929000130
5781,2944000170
5782,8682262330
5783,4167800130
5784,1624079088
5785,7370600050
5786,2025059134
5787,7522500020
5788,1125069134
5789,8032700010
5790,2473370050
5791,3276930050
5792,3211230080
5793,7519000471
5794,8563000130
5795,2770604103
5796,3581000020
5797,9432750190
5798,1622059088
5799,5559900080
5800,7202260780
5801,8651410950
5802,7843500080
5803,3205400290
5804,7129300420
5805,263000280
5806,2919200280
5807,2769602880
5808,8078440050
5809,1922069071
5810,7518502945
5811,7568700480
5812,9577800005
5813,7436050170
5814,7200001259
5815,4127000095
5816,1934800086
5817,3361401025
5818,7430500415
5819,1622049182
5820,7749500250
5821,1773101159
5822,9829200250
5823,3303860130
5824,9359100500
5825,1250203860
5826,2386000170
5827,2600000050
5828,7856640170
5829,5540800130
5830,7955060010
5831,7760400470
5832,9551202130
5833,4345000050
5834,7334501440
5835,1523069215
5836,5525400430
5837,871001611
5838,1685200190
5839,1982200675
5840,1201500010
5841,1822360080
5842,4113800500
5843,4299700095
5844,3585900500
5845,326069026
5846,4070700290
5847,7625703800
5848,643400130
5849,2877103070
5850,421000185
5851,2113700825
5852,623049093
5853,4348800080
5854,3762900010
5855,3578401700
5856,1211000280
5857,1324300091
5858,4141800285
5859,1524079088
5860,9320900420
5861,7349800780
5862,1196002948
5863,5631500213
5864,3416601045
5865,9828701650
5866,6071300500
5867,6072760670
5868,9141100255
5869,2824600290
5870,2787720170
5871,9826701735
5872,1703050420
5873,4060000440
5874,2525049148
5875,8857310010
5876,1823049178
5877,4364200250
5878,8682260480
5879,1250200345
5880,9808590460
5881,7818700480
5882,2792000010
5883,1705400244
5884,9358002375
5885,8944320470
5886,6372000101
5887,2877100655
5888,9378500050
5889,3790600080
5890,8944360080
5891,7979900225
5892,3163600130
5893,4139380050
5894,2749600095
5895,7852160250
5896,3303980500
5897,1250200605
5898,8887001640
5899,2122059127
5900,5700001045
5901,7331900290
5902,7844200415
5903,4055700345
5904,2923049421
5905,1860600840
5906,5095400460
5907,3819750170
5908,5021900779
5909,4206901155
5910,6303400290
5911,7871500440
5912,6085000130
5913,1896700080
5914,6197800101
5915,7802900380
5916,3024059126
5917,7128300630
5918,7626200305
5919,7950300670
5920,1233100321
5921,9238500190
5922,1972201856
5923,624110920
5924,5003600080
5925,853600020
5926,7625704317
5927,2946000912
5928,4188000670
5929,5215200010
5930,2911700020
5931,185000161
5932,2140700190
5933,9406600050
5934,2473000470
5935,5100403952
5936,2024059127
5937,1483300430
5938,291300170
5939,9117000170
5940,461004095
5941,9547201850
5942,7942100290
5943,4336000050
5944,2571910420
5945,8802400896
5946,3630010020
5947,6793300010
5948,7852020250
5949,2473400290
5950,3328500250
5951,629420080
5952,2524049215
5953,8663310050
5954,4083304835
5955,8155800050
5956,4403200255
5957,5379800500
5958,7010700660
5959,9406540190
5960,1795920250
5961,5249800010
5962,8651510420
5963,1422700080
5964,5468780250
5965,3723800415
5966,1545800290
5967,1545800290
5968,2804100095
5969,7282300095
5970,930000289
5971,2822059181
5972,1761100080
5973,2953000250
5974,3416600185
5975,927200380
5976,7922750020
5977,259600050
5978,3298300420
5979,1310440470
5980,3438502668
5981,5591700290
5982,4172100050
5983,9275700005
5984,1089000190
5985,9523103000
5986,2781270440
5987,2105200050
5988,7625703637
5989,2926049408
5990,3224079005
5991,5147600095
5992,2413900050
5993,3820350050
5994,8910500675
5995,1461200020
5996,722079056
5997,8663370020
5998,2568200130
5999,8947800080
6000,1545803390
6001,1088030010
6002,1829700080
6003,2125049024
6004,5706200020
6005,2316400285
6006,7588700080
6007,7853310380
6008,6821101870
6009,9551201660
6010,3530500010
6011,7387500185
6012,1626079132
6013,8854100130
6014,2123049142
6015,3423059109
6016,5631500992
6017,6641800020
6018,7853301700
6019,2158900290
6020,2273600250
6021,3298700840
6022,5450500010
6023,3629870020
6024,8856700130
6025,6381502155
6026,1443550080
6027,2205700345
6028,6926700660
6029,3279050130
6030,2770606890
6031,2867100190
6032,8562600190
6033,5680000545
6034,1922059027
6035,1725059316
6036,3275300440
6037,952001735
6038,1402950190
6039,4045100190
6040,1207200010
6041,6815100095
6042,3825310130
6043,3276930380
6044,8937600080
6045,8024200010
6046,624110020
6047,6192410280
6048,4302201045
6049,507100020
6050,259600280
6051,7691800130
6052,2056100275
6053,2202500080
6054,3179102155
6055,937000280
6056,5379805253
